cluster_id,lab_l,lab_a,lab_b,r,g,b,hex_color,hue_angle,n_products
73,37.46,34.0,12.07,0.5566,0.2486,0.2758,#8d3f46,19.5,7
74,40.23,24.96,5.75,0.5313,0.3078,0.3388,#874e56,13.0,17
75,31.03,34.36,5.01,0.4801,0.1875,0.261,#7a2f42,8.3,18
76,30.84,35.42,14.88,0.4942,0.1779,0.2008,#7e2d33,22.8,27
77,25.04,31.06,9.53,0.4072,0.1434,0.1821,#67242e,17.1,36
78,16.04,16.45,-4.0,0.2334,0.1205,0.1799,#3b1e2d,346.3,5
79,20.1,26.32,5.15,0.3307,0.119,0.1648,#541e2a,11.1,36
80,21.17,14.39,7.63,0.29,0.1661,0.1578,#492a28,27.9,34
81,20.56,9.39,3.83,0.254,0.1741,0.1735,#402c2c,22.2,34
82,28.15,20.04,5.76,0.3825,0.2116,0.2288,#61353a,16.1,33
83,26.49,14.41,5.17,0.3372,0.2126,0.217,#553637,19.7,84
84,15.09,-14.75,-1.25,0.0129,0.1702,0.154,#032b27,184.8,4
85,25.63,-20.89,0.91,0.0389,0.2702,0.2306,#09443a,177.5,36
86,27.73,-8.82,-1.31,0.1896,0.2724,0.2635,#304543,188.4,28
87,27.21,-13.2,-6.77,0.111,0.2757,0.291,#1c464a,207.2,69
88,24.63,-10.58,-11.72,0.0754,0.25,0.297,#133f4b,227.9,25
89,21.12,-11.27,-6.59,0.0771,0.2187,0.2357,#13373c,210.3,47
90,47.85,-21.76,-6.43,0.2137,0.4866,0.4851,#367c7b,196.5,18
91,47.25,-32.83,1.46,0.0707,0.4951,0.4262,#127e6c,177.5,1
92,46.3,-15.67,-9.52,0.2522,0.4619,0.4904,#40757d,211.3,11
93,41.84,-14.35,-4.41,0.2539,0.4147,0.4137,#406969,197.1,58
94,36.1,-14.8,-10.44,0.1506,0.3617,0.3965,#265c65,215.2,12
95,34.02,-13.26,-1.2,0.2076,0.3374,0.3197,#345651,185.2,25
96,38.13,-12.39,9.35,0.2919,0.3726,0.2913,#4a5f4a,143.0,9
97,31.89,-24.58,3.24,0.0711,0.3327,0.2717,#125445,172.5,56
98,38.67,-26.5,1.36,0.1005,0.4009,0.3456,#196658,177.1,30
99,35.68,-25.25,-2.83,0.0152,0.371,0.3441,#035e57,186.4,50
100,46.0,10.18,12.2,0.5208,0.4015,0.3493,#846659,50.2,44
101,41.66,7.03,10.95,0.456,0.3677,0.3164,#745d50,57.3,18
102,39.66,14.09,11.43,0.4766,0.3317,0.2961,#79544b,39.0,29
103,35.12,8.68,5.79,0.3908,0.3039,0.2891,#634d49,33.7,18
104,42.48,26.22,29.66,0.5923,0.3201,0.2055,#975134,48.5,7
105,41.96,22.83,45.07,0.5808,0.3238,0.0776,#945213,63.1,7
106,45.03,9.94,37.56,0.5434,0.3886,0.1659,#8a632a,75.2,9
107,38.78,-0.58,15.51,0.3911,0.3559,0.2596,#635a42,92.1,68
108,43.13,0.43,7.58,0.4228,0.3968,0.3508,#6b6559,86.7,29
109,43.69,0.28,17.46,0.4482,0.4005,0.2917,#72664a,89.1,42
110,41.63,3.17,11.49,0.4337,0.3758,0.312,#6e5f4f,74.6,17
111,30.64,4.48,8.67,0.3299,0.2719,0.2308,#54453a,62.7,13
112,27.95,8.99,8.53,0.3287,0.2379,0.209,#533c35,43.5,28
113,36.18,1.55,6.59,0.3607,0.329,0.2928,#5b534a,76.8,29
114,30.23,-0.82,3.23,0.2826,0.2799,0.2595,#484742,104.2,19
115,31.43,-1.82,12.29,0.3077,0.291,0.2147,#4e4a36,98.4,26
116,24.06,-2.54,11.54,0.2351,0.2267,0.1563,#3b3927,102.4,48
117,80.27,15.71,7.61,0.9162,0.7394,0.7279,#e9bcb9,25.8,24
118,84.44,13.56,7.21,0.9477,0.7905,0.7753,#f1c9c5,28.0,37
119,77.26,17.33,15.11,0.9103,0.7007,0.6421,#e8b2a3,41.1,31
120,70.43,16.31,16.96,0.8304,0.6308,0.5581,#d3a08e,46.1,15
121,70.72,14.95,10.78,0.8119,0.6391,0.6045,#cfa29a,35.8,23
122,66.62,30.64,7.65,0.8565,0.552,0.5867,#da8c95,14.0,37
123,70.57,20.29,3.3,0.8271,0.625,0.6563,#d29fa7,9.2,5
124,72.88,27.81,14.86,0.9253,0.6243,0.6003,#eb9f99,28.1,11
125,68.64,44.0,23.1,0.9826,0.5228,0.5024,#fa8580,27.7,3
126,66.51,27.91,28.35,0.874,0.5542,0.4406,#de8d70,45.5,4
127,63.84,18.45,14.53,0.7653,0.5573,0.5087,#c38e81,38.2,36
128,67.13,25.4,-13.81,0.7755,0.5803,0.74,#c593bc,331.5,21
129,74.48,26.07,-13.47,0.8624,0.6553,0.8175,#dba7d0,332.7,64
130,72.28,39.37,-12.97,0.9264,0.5899,0.7917,#ec96c9,341.8,23
131,73.5,39.19,-1.24,0.9684,0.599,0.7222,#f698b8,358.2,20
132,74.19,30.0,4.56,0.9326,0.6343,0.6872,#eda1af,8.6,22
133,83.2,21.03,-2.66,0.9582,0.7595,0.8347,#f4c1d4,352.8,29
134,79.49,28.37,-2.78,0.9651,0.6982,0.7961,#f6b2cb,354.4,25
135,69.96,9.43,-2.73,0.7304,0.6489,0.6907,#baa5b0,343.8,16
136,75.55,10.68,-8.23,0.7821,0.7067,0.7899,#c7b4c9,322.4,16
